,path,quartz_rel_area,quartz_overgrowth_rel_area,otherminerals_rel_area,pores_rel_area,feldspar_rel_area,feldspar_overgrowth_rel_area
0,image0_0.tif,0.6447384095253762,0.13910838575731618,0.03652282925002978,0.1506024267246025,0.02780692847458973,0.001221020268085565
1,image0_1.tif,0.6644964680519242,0.12680324297050594,0.04086681803586992,0.16148628503279666,0.006347185908903262,0.0
2,image0_2.tif,0.6304776547971297,0.15754447311389966,0.031082055996752813,0.1808958160922178,0.0,0.0
3,image14_1.tif,0.6913817944803691,0.1461567268714659,0.0259601036002813,0.13650137504788368,0.0,0.0
