,path,quartz_rel_area,quartz_overgrowth_rel_area,otherminerals_rel_area,pores_rel_area,feldspar_rel_area,feldspar_overgrowth_rel_area
0,image0_0.tif,0.6453666464345074,0.13882475735590258,0.03652282925002978,0.15025781821688497,0.02780692847458973,0.001221020268085565
1,image0_1.tif,0.6376095676719655,0.13197261808166577,0.04086717026844794,0.18322228952150213,0.006328354456418637,0.0
2,image0_2.tif,0.6272900517258673,0.15639122522961413,0.031077072975025433,0.1852416500694932,0.0,0.0
3,image14_1.tif,0.6621351858506008,0.18524174551842537,0.02605102407473949,0.12657204455623428,0.0,0.0
4,image5_58_3.tif,0.6851258743632229,0.12968191229060794,0.03673482611472633,0.14845738723144283,0.0,0.0
