,path,quartz_rel_area,overgrowth_rel_area,otherminerals_rel_area,pores_rel_area
0,image0_0.tif,0.6447384095253762,0.13910838575731618,0.08585006268187671,0.13030314203543086
1,image0_1.tif,0.6644964680519242,0.12680324297050594,0.07056872391174716,0.13813156506582266
2,image0_2.tif,0.6304776547971297,0.15754447311389966,0.05427562932163352,0.1577022427673371
3,image14_1.tif,0.6913817944803691,0.1461567268714659,0.045949755007061055,0.11651172364110393
