,path,quartz_rel_area,overgrowth_rel_area,otherminerals_rel_area,pores_rel_area
0,image0_0.tif,0.6453666464345074,0.13882475735590258,0.08585006268187671,0.12995853352771333
1,image0_1.tif,0.6376095676719655,0.13197261808166577,0.07047044101345097,0.15994737323291772
2,image0_2.tif,0.6272900517258673,0.15639122522961413,0.054247682365921104,0.16207104067859754
3,image14_1.tif,0.6621351858506008,0.18524174551842537,0.04599495805029402,0.10662811058067975
4,image5_58_3.tif,0.6851258743632229,0.12968191229060794,0.03919091125078295,0.1460013020953862
